broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,tel,thumUrl,title
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9560278, 37.4785103]",1963117097260939,서울특별시 관악구 봉천동 1612-27 2층,미드레벨,2975,02-6082-0043,http://ldb.phinf.naver.net/20171230_32/1514645360700xHIcb_JPEG/q_oqiuhQt_n3nBCs52FOfcOp.jpg,미드레벨
"{'name': None, 'menu': None}","['음식점', '양식']","[127.0100106, 37.535353]",342139853,서울특별시 용산구 한남동 31-3 1층replace 한남 D동 1층,에피세리꼴라주,2989,070-4104-7278,http://ldb.phinf.naver.net/20171128_79/1511856492007Yt167_JPEG/collage1.JPG,에피세리 꼴라쥬
"{'name': None, 'menu': None}","['음식점', '멕시코,남미음식']","[127.1384374, 35.8195374]",774778339357191,전라북도 전주시 완산구 다가동4가 118-3,욜로타코,1181,063-285-5558,http://ldb.phinf.naver.net/20170605_84/1496658875112NquwR_JPEG/186555596450907_0.jpeg,욜로타코
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.8022133, 35.1753166]",867816163387123,경상남도 김해시 관동동 475-2 1층,Ongoing,2993,010-4402-9963,http://ldb.phinf.naver.net/20171228_30/1514447513342TNaoH_JPEG/bIAkc7WbYo5cHXWis4_x0uoR.jpeg.jpg,Ongoing
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9886056, 37.5664739]",257196998023077,서울특별시 중구 을지로2가 101-37,혜민당,2999,,http://ldb.phinf.naver.net/20190121_29/1548071865465uzs6B_JPEG/uKJPcSNXmwOPaURMu3PT0xY9.jpeg.jpg,혜민당
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[129.1014419, 35.1355728]",173968229724875,부산광역시 남구 대연동 60-14 2층,우리는분위기를사랑해,2999,051-625-5511,,우리는 분위기를 사랑해
"{'name': None, 'menu': None}","['음식점', '한식']","[126.6277241, 33.2638287]",403739569994540,제주특별자치도 서귀포시 남원읍 하례리 343-1,황금부엌,20,064-763-7138,http://blogfiles.naver.net/20160602_247/yhangel1004_1464835109698yN8pH_JPEG/IMG_8186.jpg#936x624,황금부엌
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[127.6495412, 34.7406741]",243865722948349,전라남도 여수시 소호동 440-1,KITCHEN106,20,061-691-6101,http://ldb.phinf.naver.net/20190101_300/1546319181554F1oKX_JPEG/qmdgIBmjuPPs39lhBHmnk8OV.jpg,Kitchen 106
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[127.026275, 37.6230403]",159414947916545,서울특별시 강북구 미아동 316-1,마루벌돌구이 미아점,20,02-980-9222,http://ldb.phinf.naver.net/20181031_248/1540950316494n4tW1_JPEG/mbob_wfNjiLRZ7Y7OBel6EaG.jpg,마루벌돌구이 미아점
"{'name': None, 'menu': None}","['카페,디저트', '도넛']","[127.0721875, 37.5388586]",1628323507271881,서울특별시 광진구 자양동 227-7,크리스피크림도넛 건대스타시티점,20,02-2024-1460,http://ldb.phinf.naver.net/20170524_2/1495589009778208wD_JPEG/186474505349582_0.jpeg,크리스피크림도넛 / Krispy Kreme Doughnuts
"{'name': '생방송오늘저녁', 'menu': '쪽갈비'}","['한식', '육류,고기요리']","[126.7087504, 37.4418211]",1895316090740065,인천광역시 남동구 구월동 1535,신포가빈 구월본점,20,032-472-3492,http://ldb.phinf.naver.net/20170511_56/1494478332977betPF_JPEG/186460534160020_0.jpeg,신포가빈
"{'name': '찾아라맛있는TV', 'menu': '문사두부탕'}","['중식', '중식당']","[126.9625232, 37.5971483]",269822763468759,서울특별시 종로구 부암동 186-2,하림각,20,02-396-2442,http://ldb.phinf.naver.net/20171129_66/1511951689634C8cNK_JPEG/image.JPEG,하림각
"{'name': None, 'menu': None}","['양식', '이탈리아음식']","[127.12228, 37.3871062]",643841152479089,경기도 성남시 분당구 서현동 256,플라잉볼 에그팩토리 서현CGV점,1200,031-701-5577,http://ldb.phinf.naver.net/20190417_295/1555493210976k8yrv_JPEG/KakaoTalk_20190417_172641122.jpg,플라잉볼 에그팩토리
"{'name': '찾아라맛있는TV', 'menu': '카레나베'}","['일식', '일식당']","[127.0273497, 37.5029996]",391161011,서울특별시 강남구 역삼동 812-5,토끼정 강남점,20700,070-4230-2233,http://ldb.phinf.naver.net/20150901_245/14410657870439gpBX_JPEG/166761513730125_1.jpg,토끼정
"{'name': '모닝와이드', 'menu': '평양냉면'}","['한식', '냉면']","[126.9455005, 37.5474905]",230059877,서울특별시 마포구 염리동 147-6,을밀대 평양냉면,20800,02-717-1922,http://blogfiles.naver.net/MjAxNjEyMThfMzgg/MDAxNDgxOTk5NzM0NDE4.7s7KkJ0Ieb8dGgsJEfa4ZuwfMXK9th7GHsvK6dEMD8Mg.6i4rr47l4BgHa9HzP88BHg0hgNpmdbQWudWX3Wq6hfgg.JPEG.brillante31/2016-12-11_12.31.20.jpg#3000x2250,을밀대
"{'name': '생방송오늘저녁', 'menu': '브런치'}","['음식점', '카페,디저트']","[129.1968155, 35.1681855]",914751485,부산광역시 해운대구 송정동 853,포트1902,20800,1899-6837,http://ldb.phinf.naver.net/20151001_117/1443688265966Csyk4_JPEG/166879517753986_0.jpeg,Port1902
"{'name': '생방송오늘저녁', 'menu': '족발돈가스/수육돈가스'}","['음식점', '양식']","[126.9244965, 37.5611705]",315124005820094,서울특별시 마포구 연남동 260-29,경양카츠,200,070-7543-5445,http://blogfiles.naver.net/MjAxOTAzMThfMTk5/MDAxNTUyODcyNTc5MjMy.h5CTv-kO0p7YpjMsO25e9IUH95s7yVVwEOq90cG1ovYg.sieMKZz8XsXMRqFlDUZ6Lm4mOvS5sSDviGoXTOjVeRsg.JPEG.malsso90/output_994621385.jpg#1024x768,경양카츠
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9227411, 37.5641864]",341577216493338,서울특별시 마포구 연남동 250-5,티크닉,201,,,티크닉
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.1427444, 35.8447858]",614746555,전라북도 전주시 덕진구 금암2동 1596-18,더써드스페이스,203,063-253-2025,,더 써드 스페이스
"{'name': None, 'menu': None}","['분식', '떡볶이']","[129.0308477, 35.0988666]",1035448476,부산광역시 중구 남포동2가 19-3,킴스떡볶이 치킨떡볶이,203,051-243-6649,http://ldb.phinf.naver.net/20190305_287/1551766511748UH8tT_JPEG/eV3frqzaQ0xzqr1frTSuONpw.jpg,킴스떡볶이
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[126.9514332, 37.499509]",396019910930822,서울특별시 동작구 상도동 463-2 1층 송베이커,송베이커,204,010-2898-9925,http://ldb.phinf.naver.net/20161222_228/1482392869303LU0l0_JPEG/177172567766533_4.jpeg,송베이커
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.0238776, 37.5762271]",141165580017698,서울특별시 동대문구 신설동 84-4 1층 푸니푸니,푸니푸니,1206,02-6013-7772,http://ldb.phinf.naver.net/20181226_46/1545825947291b7M4z_JPEG/PX_wE_mHhEhVH6_DIdzkewd7.jpeg.jpg,푸니푸니
"{'name': None, 'menu': None}","['한식', '생선회']","[128.591987, 38.203468]",876467836,강원도 속초시 중앙동 468-34,송도횟집,204,033-633-4727,http://blogfiles.naver.net/20150924_18/hong273526_144302333214206fCX_JPEG/1%BB%E7%BA%BB_-PE6A0934.jpg#740x493,속초송도횟집
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[127.0393347, 37.4961918]",285483847,서울특별시 강남구 역삼동 734-17,마포짚불곱창,205,02-501-0202,,역삼 마포짚불구이
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[127.0481917, 37.7426775]",574135709,경기도 의정부시 의정부동 203-7,BUEOK by g,206,010-3883-8328,,의정부 Bueok
"{'name': None, 'menu': None}","['한식', '국수']","[126.9315153, 37.3589592]",377003032662146,경기도 군포시 산본동 1140,존슨s 고기국수,206,031-391-6372,http://ldb.phinf.naver.net/20170201_258/14859325789046CMo0_JPEG/186151563277_0.JPG,산본 존슨's 고기국수
"{'name': None, 'menu': None}","['카페,디저트', '빙수']","[126.9259044, 37.5627559]",240983870042178,서울특별시 마포구 연남동 387-7 1층,도쿄빙수 연남점,206,02-322-7389,http://ldb.phinf.naver.net/20180308_17/1520474524159tSoDe_JPEG/ZtqKmzgDd98VMn0l8rFdrd-F.jpg,도쿄빙수 연남점
"{'name': None, 'menu': None}","['음식점', '양식']","[127.0132833, 37.5573556]",281025629408337,서울특별시 중구 신당동 333-111 대림빌딩 1층,판치야,207,,http://ldb.phinf.naver.net/20190101_267/1546268462022AxWIl_JPEG/qK3pPJX4FZGhILAP9Pci1252.JPG.jpg,Panchiya
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[126.9806244, 37.570685]",278737489244681,서울특별시 종로구 청진동 149,우드앤브릭 타워8점,209,02-6226-8211,http://ldb.phinf.naver.net/20151106_107/1446777807891t26td_JPEG/167056517345_0.jpg,우드앤브릭 타워8점
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.341585, 36.1176516]",296992287486321,경상북도 구미시 송정동 33-11,스타벅스 구미시청DT점,209,054-451-8951,http://ldb.phinf.naver.net/20151112_294/1447316784020fNqpg_JPEG/167062575643581_0.jpeg,스타벅스 구미시청 DT
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[126.7819074, 37.4872356]",1525345080844580,경기도 부천시 심곡동 180-15,꼬꼬아찌,209,032-614-5551,,꼬꼬아찌
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[126.935878, 37.5586326]",372024716558692,서울특별시 서대문구 창천동 52-23,꼬꼬아찌 숯불치킨 신촌점,1207,02-336-8743,http://ldb.phinf.naver.net/20171101_288/1509471894319pAPjp_PNG/usSYFyGXyFUCWNeQIB0GwJ8j.png,꼬꼬아찌 신촌점
"{'name': '생활의달인', 'menu': '마늘족발'}","['한식', '족발,보쌈']","[128.6988139, 36.5704964]",2121309631233477,경상북도 안동시 송현동 264-31,신촌족발보쌈,21,054-857-5425,http://ldb.phinf.naver.net/20180608_231/1528423689768exGSL_JPEG/NETRWbh3Ybq69dAqtSnS6UdS.jpg,신촌족발&보쌈
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.97334, 37.558504]",158147761378058,서울특별시 중구 남대문로5가 6-1 WISE빌딩,스타벅스 숭례문점,21,02-758-8087,http://ldb.phinf.naver.net/20151112_294/1447316784020fNqpg_JPEG/167062575643581_0.jpeg,스타벅스 숭례문점
"{'name': None, 'menu': None}","['카페,디저트', '와플']","[127.015844, 37.5959932]",190890785179266,서울특별시 성북구 동선동5가 135 백산빌딩 1층 101호,와플대학돈암캠퍼스,21,02-929-1923,,와플대학
"{'name': None, 'menu': None}","['음식점', '양식']","[126.9580462, 37.2727818]",234842553937393,경기도 수원시 권선구 금곡동 1130-2 1층,리코테이블,21,031-227-4327,http://ldb.phinf.naver.net/20180503_178/1525333593718S7OG6_JPEG/8BMNramz_cqFqCtdvKEBUkzs.jpeg.jpg,리코테이블
"{'name': None, 'menu': None}","['한식', '국밥']","[127.0205413, 37.5181549]",211203736037615,서울특별시 강남구 신사동 511-5,전주현대옥신사가로수길점,21,02-515-9321,http://blogfiles.naver.net/20160424_261/bluedyne_14615071041820HApw_JPEG/%C7%F6%B4%EB%BF%C12.jpg#740x555,신사 현대옥
"{'name': None, 'menu': None}","['음식점', '분식']","[126.873008, 37.52507]",200817113755151,서울특별시 양천구 목동 406-35 2층,동대문엽기떡볶이 오목교역점,21,02-2642-8592,,동대문엽기떡볶이 오목교역점
"{'name': None, 'menu': None}","['일식', '초밥,롤']","[128.8663952, 35.2343591]",352834239,경상남도 김해시 외동 1255-1 풍림위너스프라자 117호,스시피아,21,055-336-7600,http://ldb.phinf.naver.net/20150831_189/1441028663967yVczj_JPEG/96169584247836_0.jpg,스시피아
"{'name': None, 'menu': None}","['한식', '조개요리']","[126.9686066, 37.5305674]",1139642422851442,서울특별시 용산구 한강로2가 311-1,마포홍대포 용산점,21,02-792-3378,http://ldb.phinf.naver.net/20160125_225/1453697908162CmTah_JPEG/176071507833420_0.jpeg,마포홍대포
"{'name': None, 'menu': None}","['음식점', '멕시코,남미음식']","[129.0644374, 35.1550751]",2024271347610523,부산광역시 부산진구 전포동 687-12,엘치카노,21,010-4761-4661,http://ldb.phinf.naver.net/20181227_185/1545898174834AUTp7_JPEG/4wrXQsxy-hdWVm_HsYk8rlGv.JPG.jpg,서면 엘치카노
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.228423, 37.5671528]",452010381807932,경기도 남양주시 와부읍 도곡리 504-15,스타벅스 리버사이드팔당DT점,21300,031-577-3227,http://ldb.phinf.naver.net/20151112_294/1447316784020fNqpg_JPEG/167062575643581_0.jpeg,스타벅스 리버사이드팔당dt점
"{'name': None, 'menu': None}","['카페,디저트', '차']","[126.9843625, 37.5742916]",641886614,서울특별시 종로구 관훈동 170,오설록티하우스 인사동점,1210,02-732-6427,http://ldb.phinf.naver.net/20170120_25/1484892824937C0kWG_JPEG/186070554363391_7.jpeg,오설록 인사동점
"{'name': None, 'menu': None}","['술집', '포장마차']","[126.6954985, 37.4461494]",718546715,인천광역시 남동구 구월동 1393-12,추억의포차,210,,,구월동 추억의 포장마차
"{'name': None, 'menu': None}","['음식점', '한식']","[126.5892139, 33.2676639]",267941931,제주특별자치도 서귀포시 토평동 1290,동성식당,213,064-733-6874,http://blogfiles.naver.net/20160314_259/choash_1457962622468EpIts_JPEG/DSCF2909.jpg#900x599,동성식당
"{'name': None, 'menu': None}","['일식', '일식당']","[126.9560178, 37.478509]",1835824660049787,서울특별시 관악구 봉천동 1612-27,잇쇼쿠,217,070-8801-1999,http://ldb.phinf.naver.net/20190612_80/1560320135132kPrSc_JPEG/CJgXag7vRID7D5Q2DuzDZlYA.jpg,잇쇼쿠
"{'name': None, 'menu': None}","['음식점', '한식']","[128.9678606, 35.1027806]",618544228350806,부산광역시 사하구 하단동 239-1,하기연진주냉면,218,051-207-6555,http://blogfiles.naver.net/20160206_265/cpflqmffor_1454734430169wXTLj_JPEG/DSC03134.JPG#740x491,하기연진주냉면
"{'name': None, 'menu': None}","['일식', '일식당']","[128.3320622, 36.129163]",1028924779,경상북도 구미시 원평동 127-9,돈돈 구미점,219,054-441-6161,http://ldb.phinf.naver.net/20170429_294/1493434979738GOfv0_JPEG/186379523278518_0.jpeg,돈돈 구미점
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[127.1379501, 37.6100669]",89664796,경기도 구리시 인창동 412-25,인창동불곱창하우스,219,031-567-9293,http://ldb.phinf.naver.net/20190118_18/1547778754317YDu91_JPEG/rrwn6558hXeqi_-ODmG5brlF.jpg,불곱창 하우스
"{'name': None, 'menu': None}","['음식점', '한식']","[127.7413265, 34.7374082]",142462602848530,전라남도 여수시 중앙동 243,낭만밤바다포차,21000,061-661-1220,,여수밤바다 낭만포차
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.0807991, 35.1927186]",1022373837,경상남도 진주시 중안동 14-5,허니타임,1216,010-7657-8859,http://ldb.phinf.naver.net/20180507_145/1525665396339hAqWo_JPEG/y16ZI09dSmgwGqYjwmZbAslR.jpg,허니타임
"{'name': None, 'menu': None}","['음식점', '베트남음식']","[126.737789, 37.535882]",236530666694063,인천광역시 계양구 계산동 1080-8,비나쌈,22,032-549-6363,http://ldb.phinf.naver.net/20151007_243/144420738339541h91_JPEG/166952625274718_0.jpeg,계산동 비나쌈
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[127.1381057, 35.8207726]",700701936942733,전라북도 전주시 완산구 다가동4가 10-6,전주시 해방촌,22,010-9544-2528,http://ldb.phinf.naver.net/20180916_235/1537076472014iE6Me_JPEG/SBvozs2j9e_xbpbWQTvOwymH.jpg,객리단길 전주시해방촌
"{'name': None, 'menu': None}","['음식점', '한식']","[126.9726307, 37.5770136]",1073863539336689,서울특별시 종로구 통의동 35-43,황칠가 재미애가,22,02-722-1117,http://ldb.phinf.naver.net/20160601_236/14647853272556H2HS_JPEG/176551617866249_6.jpeg,황칠가
"{'name': None, 'menu': None}","['중식', '중식당']","[126.9991914, 37.5830397]",2208696479419354,서울특별시 종로구 명륜2가 187,훠궈나라 대학로본점,22,02-765-1592,http://ldb.phinf.naver.net/20180625_183/1529923395093VKOKr_JPEG/DiTO7HkKXCRomilRwTaNH94_.JPG.jpg,훠궈나라
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9795358, 37.5508751]",891061716,서울특별시 용산구 후암동 41-1,아베크엘카페,22400,070-8210-0425,http://blogfiles.naver.net/MjAxNzAxMTlfMTY1/MDAxNDg0ODIyODgyMzY2.0gUQeO-l49PER3PqGrbo3o67g2WO3M8nHgwuCjkXwt8g.wZjVVBITvfC5RhMpsgSjojSZnTOnRuzmoRoFYeQSH7cg.JPEG.kh750/15.JPG#800x533,아베크엘
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.0649264, 35.1819125]",166496200843056,경상남도 진주시 신안동 883-4,CMYK,222,010-8610-7484,http://ldb.phinf.naver.net/20181214_54/1544792559712UqGiI_JPEG/3An2ptjk9-xotOA1gyVLYZQu.jpeg.jpg,Cmyk
"{'name': None, 'menu': None}","['카페,디저트', '테마카페']","[127.0396798, 37.5222654]",303091010400719,서울특별시 강남구 청담동 1-18,Athird,222,02-512-0214,http://ldb.phinf.naver.net/20190526_38/1558867638845aj31Y_JPEG/N1_Kn6UxQq5b4IPTeQjCUbI1.jpeg.jpg,Athird
"{'name': None, 'menu': None}","['술집', '와인']","[126.9960386, 37.482232]",2214774942136468,서울특별시 서초구 방배1동 911-20,오늘와인한잔 방배점,223,02-2055-0003,http://ldb.phinf.naver.net/20190131_100/1548927212607myFFo_JPEG/-1zLLbkivhpDwKMuUAXwUS_C.jpg,서초구 오늘 와인한잔
"{'name': '생방송오늘저녁', 'menu': '닭강정'}","['음식점', '치킨,닭강정']","[128.4668336, 37.1830228]",270506510,강원도 영월군 영월읍 하송리 4-1,일미닭강정,223,033-374-0151,http://blogfiles.naver.net/20160224_273/sangngu8_1456297554916HI1f2_PNG/20160212-IMG_4792.png#900x582,일미닭강정
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[126.9238533, 37.5546806]",281932188940203,서울특별시 마포구 서교동 346-31,브레드룬,227,02-332-4858,http://ldb.phinf.naver.net/20170518_5/1495089846877HHFrf_JPEG/186467603751427_0.jpeg,브레드룬
"{'name': '생방송투데이', 'menu': '딱새우'}","['음식점', '한식']","[127.1088512, 37.5140869]",512609559096580,서울특별시 송파구 방이동 63-1 1층 동래별장,동래별장,1217,02-422-0469,http://ldb.phinf.naver.net/20171103_115/1509693590883ezx6c_PNG/NrjSvJ86Yb4iLx7LyXBlfms4.png,동래별장 방이점
"{'name': None, 'menu': None}","['술집', '요리주점']","[129.3348653, 35.5358151]",2025266914360197,울산광역시 남구 달동 1283-16,문타,228,010-8258-9607,http://ldb.phinf.naver.net/20171005_294/1507190649192YH1QF_JPEG/9SRKossMQ-91e-9g2cr0HD31.jpg,문타
